#Country=Germany
#Region=WESTERN EUROPE
#Population=82422299
#Area (sq. mi.)=357021
#Pop. Density (per sq. mi.)=230,9
#Coastline (coast/area ratio)=0,67
#Net migration=2,18
#Infant mortality (per 1000 births)=4,16
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=667,9
#Arable (%)=33,85
#Crops (%)=0,59
#Other (%)=65,56
#Climate=3
#Birthrate=8,25
#Deathrate=10,62
#Agriculture=0,009
#Industry=0,296
#Service=0,695
indicator	year	value
Unemployment with primary education, female (% of female unemployment)	2008	30.899999618530302
Unemployment with primary education, male (% of male unemployment)	2008	33.5
Unemployment with secondary education (% of total unemployment)	2008	56.5
Unemployment with secondary education, female (% of female unemployment)	2008	57.4000015258789
Unemployment with secondary education, male (% of male unemployment)	2008	55.7000007629395
Unemployment with tertiary education (% of total unemployment)	2008	11.0
Unemployment with tertiary education, female (% of female unemployment)	2008	11.5
Unemployment with tertiary education, male (% of male unemployment)	2008	10.6000003814697
Unemployment, female (% of female labor force)	2008	7.699999809265139
Unemployment, female (% of female labor force) (national estimate)	2008	7.599999904632571
Unemployment, male (% of male labor force)	2008	7.400000095367429
Unemployment, male (% of male labor force) (national estimate)	2008	7.400000095367429
Unemployment, total (% of total labor force)	2008	7.5
Unemployment, total (% of total labor force) (national estimate)	2008	7.5
Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	2008	10.0
Unemployment, youth female (% of female labor force ages 15-24) (national estimate)	2008	10.0
Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	2008	10.6999998092651
Unemployment, youth male (% of male labor force ages 15-24) (national estimate)	2008	11.0
Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	2008	10.3999996185303
Unemployment, youth total (% of total labor force ages 15-24) (national estimate)	2008	10.6000003814697
Urban population	2008	60675256.0
Urban population (% of total)	2008	73.895
Urban population growth (annual %)	2008	0.0808778444682869
Vulnerable employment, female (% of female employment)	2008	6.300000190734861
Vulnerable employment, male (% of male employment)	2008	7.300000190734861
Vulnerable employment, total (% of total employment)	2008	6.900000095367429
Wage and salaried workers, female (% of females employed)	2008	91.1999969482422
Wage and salaried workers, total (% of total employed)	2008	88.3000030517578
Wage and salary workers, male (% of males employed)	2008	86.0
Wholesale price index (2010 = 100)	2008	102.791666666667
Adjusted net enrolment rate, primary, both sexes (%)	2009	99.64550018310551
Adjusted net national income (annual % growth)	2009	-4.01228735395458
Adjusted net national income (constant 2005 US$)	2009	2455861625876.22
Adjusted net national income (current US$)	2009	2865718494169.52
Adjusted net national income per capita (annual % growth)	2009	-3.76876201820643
Adjusted net national income per capita (constant 2005 US$)	2009	29985.2557984261
Adjusted net national income per capita (current US$)	2009	34989.472203384
Adjusted net savings, excluding particulate emission damage (% of GNI)	2009	10.0848534275939
Adjusted net savings, excluding particulate emission damage (current US$)	2009	352474703662.492
Adjusted savings: carbon dioxide damage (% of GNI)	2009	0.18955478992049601
Adjusted savings: carbon dioxide damage (current US$)	2009	6625110507.03227
Adjusted savings: consumption of fixed capital (% of GNI)	2009	17.9232325431022
Adjusted savings: consumption of fixed capital (current US$)	2009	626433108290.712
Adjusted savings: education expenditure (% of GNI)	2009	4.8
Adjusted savings: education expenditure (current US$)	2009	167764320000.0
Adjusted savings: energy depletion (% of GNI)	2009	0.083896620197262
Adjusted savings: energy depletion (current US$)	2009	2932262382.85249
Adjusted savings: gross savings (% of GNI)	2009	23.48167377
Adjusted savings: mineral depletion (% of GNI)	2009	0.000175536450016931
Adjusted savings: mineral depletion (current US$)	2009	6135156.91089676
Adjusted savings: natural resources depletion (% of GNI)	2009	0.0840721566472789
Adjusted savings: net forest depletion (% of GNI)	2009	0.0
Adjusted savings: net forest depletion (current US$)	2009	0.0
Adjusted savings: net national savings (% of GNI)	2009	5.55848037416169
Adjusted savings: net national savings (current US$)	2009	194273891709.288
Adolescent fertility rate (births per 1,000 women ages 15-19)	2009	9.073
Age dependency ratio (% of working-age population)	2009	51.558485299435304
Age dependency ratio, old (% of working-age population)	2009	30.862265585274
Age dependency ratio, young (% of working-age population)	2009	20.696219714161302
Agricultural irrigated land (% of total agricultural land)	2009	2.20893047494966
Agricultural land (% of land area)	2009	48.4380826711798
Agricultural land (sq. km)	2009	168860.0
Agricultural raw materials exports (% of merchandise exports)	2009	0.7688445212585691
Agricultural raw materials imports (% of merchandise imports)	2009	1.26448815653889
Agriculture value added per worker (constant 2005 US$)	2009	38978.9003576404
Agriculture, value added (% of GDP)	2009	0.7361242748849691
Agriculture, value added (annual % growth)	2009	-3.2696949747641098
Agriculture, value added (constant 2005 US$)	2009	26934420147.1295
Agriculture, value added (constant LCU)	2009	22084080000.0
Agriculture, value added (current LCU)	2009	16248000000.0
Agriculture, value added (current US$)	2009	22572936926.9241
Air transport, freight (million ton-km)	2009	10187.719
Air transport, passengers carried	2009	103396735.0
Air transport, registered carrier departures worldwide	2009	1080553.0
All education staff compensation, primary (% of total expenditure in primary public institutions)	2009	76.18798828125
All education staff compensation, secondary (% of total expenditure in secondary public institutions)	2009	77.208740234375
All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)	2009	59.0819511413574
All education staff compensation, total (% of total expenditure in public institutions)	2009	70.8422164916992
Alternative and nuclear energy (% of total energy use)	2009	13.271825232183302
Arable land (% of land area)	2009	34.2646510427125
Arable land (hectares per person)	2009	0.14584448762841298
Arable land (hectares)	2009	11945000.0
Armed forces personnel (% of total labor force)	2009	0.599642687214771
Armed forces personnel, total	2009	251465.0
Arms exports (SIPRI trend indicator values)	2009	2547000000.0
Arms imports (SIPRI trend indicator values)	2009	391000000.0
Automated teller machines (ATMs) (per 100,000 adults)	2009	112.13075199909201
Bank capital to assets ratio (%)	2009	4.80701138527231
Bank nonperforming loans to total gross loans (%)	2009	3.31
Binding coverage, all products (%)	2009	100.0
Binding coverage, manufactured products (%)	2009	100.0
Binding coverage, primary products (%)	2009	100.0
Birth rate, crude (per 1,000 people)	2009	8.1
Bound rate, simple mean, all products (%)	2009	4.21
Bound rate, simple mean, manufactured products (%)	2009	4.01
Bound rate, simple mean, primary products (%)	2009	5.01
Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	2009	5.093564665
Business extent of disclosure index (0=less disclosure to 10=more disclosure)	2009	5.0
Cash surplus/deficit (% of GDP)	2009	-2.14609719218951
Cash surplus/deficit (current LCU)	2009	-52800000000.0
Central government debt, total (% of GDP)	2009	45.96822312907471
Central government debt, total (current LCU)	2009	1130947000000.0
Cereal production (metric tons)	2009	49808770.0
Cereal yield (kg per hectare)	2009	7199.417
Changes in inventories (constant LCU)	2009	-26911000000.0
Changes in inventories (current LCU)	2009	-26911000000.0
Changes in inventories (current US$)	2009	-37386774103.9178
Charges for the use of intellectual property, payments (BoP, current US$)	2009	7002789854.0
Charges for the use of intellectual property, receipts (BoP, current US$)	2009	7207528952.0
Chemicals (% of value added in manufacturing)	2009	11.8106480340096
CO2 emissions (kg per 2005 US$ of GDP)	2009	0.246671863267463
CO2 emissions (kg per 2011 PPP $ of GDP)	2009	0.225678612567452
CO2 emissions (kg per PPP $ of GDP)	2009	0.23714509674756698
CO2 emissions (kt)	2009	721064.212
CO2 emissions (metric tons per capita)	2009	8.80395483853709
CO2 emissions from electricity and heat production, total (% of total fuel combustion)	2009	46.360997782097996
CO2 emissions from gaseous fuel consumption (% of total)	2009	23.088345979373102
CO2 emissions from gaseous fuel consumption (kt)	2009	166481.8
CO2 emissions from liquid fuel consumption (% of total)	2009	36.313798083769
CO2 emissions from liquid fuel consumption (kt)	2009	261845.802
CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	2009	14.238383395854399
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	2009	0.0725609923057968
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	2009	19.364201418362
CO2 emissions from solid fuel consumption (% of total)	2009	38.4888830122663
CO2 emissions from solid fuel consumption (kt)	2009	277529.561
CO2 emissions from transport (% of total fuel combustion)	2009	19.9638564113798
CO2 intensity (kg per kg of oil equivalent energy use)	2009	2.32372628334894
Coal rents (% of GDP)	2009	0.007441169130799679
Combustible renewables and waste (% of total energy)	2009	7.10023621555145
Commercial bank branches (per 100,000 adults)	2009	15.839496295541
Commercial service exports (current US$)	2009	217389035061.115
Commercial service imports (current US$)	2009	248829338536.608
Communications, computer, etc. (% of service exports, BoP)	2009	52.108191045435106
Communications, computer, etc. (% of service imports, BoP)	2009	43.1741219168619
Compensation of employees (% of expense)	2009	5.53029501956223
Compensation of employees (current LCU)	2009	41840000000.0
Computer, communications and other services (% of commercial service exports)	2009	44.6753136870356
Computer, communications and other services (% of commercial service imports)	2009	39.0740522663011
Consumer price index (2010 = 100)	2009	98.90824235352942
Container port traffic (TEU: 20 foot equivalent units)	2009	13296300.2124179
Contributing family workers, female (% of females employed)	2009	1.0
Contributing family workers, male (% of males employed)	2009	0.30000001192092896
Contributing family workers, total (% of total employed)	2009	0.6000000238418579
Cost of business start-up procedures (% of GNI per capita)	2009	4.7
Cost to export (US$ per container)	2009	902.0
Cost to import (US$ per container)	2009	937.0
Crop production index (2004-2006 = 100)	2009	105.9
Current account balance (% of GDP)	2009	5.8139762791227
Current account balance (BoP, current US$)	2009	198722000000.0
Current education expenditure, primary (% of total expenditure in primary public institutions)	2009	91.65090942382808
Current education expenditure, secondary (% of total expenditure in secondary public institutions)	2009	92.9248275756835
