#Country=France
#Region=WESTERN EUROPE
#Population=60876136
#Area (sq. mi.)=547030
#Pop. Density (per sq. mi.)=111,3
#Coastline (coast/area ratio)=0,63
#Net migration=0,66
#Infant mortality (per 1000 births)=4,26
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=586,4
#Arable (%)=33,53
#Crops (%)=2,07
#Other (%)=64,4
#Climate=4
#Birthrate=11,99
#Deathrate=9,14
#Agriculture=0,022
#Industry=0,214
#Service=0,764
indicator	year	value
Renewable internal freshwater resources, total (billion cubic meters)	2007	200.0
Research and development expenditure (% of GDP)	2007	2.02003
Researchers in R&D (per million people)	2007	3580.19482
Reserves and related items (BoP, current US$)	2007	-326811083.7
Revenue, excluding grants (% of GDP)	2007	41.090984082603896
Revenue, excluding grants (current LCU)	2007	799494950000.0
Rural population	2007	14326192.0
Rural population (% of total population)	2007	22.379
Rural population growth (annual %)	2007	-0.465695356840616
S&P Global Equity Indices (annual % change)	2007	12.012351794653098
Scientific and technical journal articles	2007	30752.6
Secondary income receipts (BoP, current US$)	2007	14935391990.0
Secondary income, other sectors, payments (BoP, current US$)	2007	45519407720.0
Secure Internet servers	2007	8676.0
Secure Internet servers (per 1 million people)	2007	135.528133030141
Self-employed, female (% of females employed)	2007	7.400000095367429
Self-employed, male (% of males employed)	2007	14.1999998092651
Self-employed, total (% of total employed)	2007	11.0
Service exports (BoP, current US$)	2007	196822000000.0
Service imports (BoP, current US$)	2007	169429000000.0
Services, etc., value added (% of GDP)	2007	77.1369247335588
Services, etc., value added (annual % growth)	2007	2.4888146872297203
Services, etc., value added (constant 2005 US$)	2007	1594922259089.12
Services, etc., value added (constant LCU)	2007	1395953000000.0
Services, etc., value added (current LCU)	2007	1347444000000.0
Services, etc., value added (current US$)	2007	1844297837393.92
Share of tariff lines with international peaks, all products (%)	2007	5.480654
Share of tariff lines with international peaks, manufactured products (%)	2007	0.2655751
Share of tariff lines with international peaks, primary products (%)	2007	20.16744
Share of tariff lines with specific rates, all products (%)	2007	7.429959
Share of tariff lines with specific rates, manufactured products (%)	2007	0.2189363
Share of tariff lines with specific rates, primary products (%)	2007	27.73685
Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment)	2007	49.3
Share of youth not in education, employment, or training, female (% of female youth population)	2007	11.029999732971199
Share of youth not in education, employment, or training, male (% of male youth population)	2007	9.64999961853027
Share of youth not in education, employment, or training, total (% of youth population)	2007	10.3400001525879
Social contributions (% of revenue)	2007	42.510648753941496
Social contributions (current LCU)	2007	339870490000.0
Start-up procedures to register a business (number)	2007	5.0
Stocks traded, total value (% of GDP)	2007	109.34353350732701
Stocks traded, total value (current US$)	2007	2911941320000.0
Stocks traded, turnover ratio of domestic shares (%)	2007	112.678298765944
Subsidies and other transfers (% of expense)	2007	51.3656996942064
Subsidies and other transfers (current LCU)	2007	433147180000.0
Surface area (sq. km)	2007	549086.0
Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)	2007	26.576215
Survey mean consumption or income per capita, total population (2011 PPP $ per day)	2007	51.513665
Survival to age 65, female (% of cohort)	2007	91.58735
Survival to age 65, male (% of cohort)	2007	82.21413
Tariff rate, applied, simple mean, all products (%)	2007	2.35
Tariff rate, applied, simple mean, manufactured products (%)	2007	1.56
Tariff rate, applied, simple mean, primary products (%)	2007	6.15
Tariff rate, applied, weighted mean, all products (%)	2007	1.81
Tariff rate, applied, weighted mean, manufactured products (%)	2007	1.81
Tariff rate, applied, weighted mean, primary products (%)	2007	1.84
Tariff rate, most favored nation, simple mean, all products (%)	2007	5.74
Tariff rate, most favored nation, simple mean, manufactured products (%)	2007	4.03
Tariff rate, most favored nation, simple mean, primary products (%)	2007	11.52
Tariff rate, most favored nation, weighted mean, all products (%)	2007	3.19
Tariff rate, most favored nation, weighted mean, manufactured products (%)	2007	3.39
Tariff rate, most favored nation, weighted mean, primary products (%)	2007	2.93
Tax payments (number)	2007	20.0
Tax revenue (% of GDP)	2007	21.224470233904
Tax revenue (current LCU)	2007	412958150000.0
Taxes on goods and services (% of revenue)	2007	23.3153192524856
Taxes on goods and services (% value added of industry and services)	2007	10.8667211154659
Taxes on goods and services (current LCU)	2007	186404800000.0
Taxes on income, profits and capital gains (% of revenue)	2007	24.743120641349897
Taxes on income, profits and capital gains (% of total taxes)	2007	47.903159194218595
Taxes on income, profits and capital gains (current LCU)	2007	197820000000.0
Taxes on international trade (% of revenue)	2007	-0.0121326594996003
Taxes on international trade (current LCU)	2007	-97000000.0
Teachers in primary education, both sexes (number)	2007	216654.0
Teachers in secondary education, both sexes (number)	2007	490955.0
Teachers in secondary education, female (number)	2007	288747.0
Technicians in R&D (per million people)	2007	1823.00207
Terms of trade adjustment (constant LCU)	2007	-2861781003.9317
Terrestrial and marine protected areas (% of total territorial area)	2007	17.1015965801828
Terrestrial protected areas (% of total land area)	2007	16.538834297230302
Textiles and clothing (% of value added in manufacturing)	2007	3.3736265705464796
Theoretical duration of primary education (years)	2007	5.0
Theoretical duration of secondary education (years)	2007	7.0
Time required to build a warehouse (days)	2007	191.0
Time required to enforce a contract (days)	2007	390.0
Time required to register property (days)	2007	123.0
Time required to start a business (days)	2007	7.0
Time to export (days)	2007	12.0
Time to import (days)	2007	12.0
Time to prepare and pay taxes (hours)	2007	132.0
Total natural resources rents (% of GDP)	2007	0.137642521356478
Total reserves (includes gold, current US$)	2007	115487083382.61
Total reserves in months of imports	2007	1.4124427092491898
Total reserves minus gold (current US$)	2007	45709710465.11
Total tax rate (% of commercial profits)	2007	66.6
Trade (% of GDP)	2007	55.5477033618239
Trade in services (% of GDP)	2007	13.752742273869698
Trademark applications, direct nonresident	2007	9602.0
Trademark applications, direct resident	2007	70432.0
Trademark applications, total	2007	80034.0
Transport services (% of commercial service exports)	2007	22.2947291684862
Transport services (% of commercial service imports)	2007	26.741118909908
Transport services (% of service exports, BoP)	2007	22.1761885856256
Transport services (% of service imports, BoP)	2007	26.5453087918833
Travel services (% of commercial service exports)	2007	27.6898521603648
Travel services (% of commercial service imports)	2007	22.5372585423337
Travel services (% of service exports, BoP)	2007	27.5426258273973
Travel services (% of service imports, BoP)	2007	22.3722309203265
Tuberculosis case detection rate (%, all forms)	2007	85.0
Unemployment with primary education (% of total unemployment)	2007	39.0999984741211
Unemployment with primary education, female (% of female unemployment)	2007	36.4000015258789
Unemployment with primary education, male (% of male unemployment)	2007	42.0
Unemployment with secondary education (% of total unemployment)	2007	39.5999984741211
Unemployment with secondary education, female (% of female unemployment)	2007	41.2999992370605
Unemployment with secondary education, male (% of male unemployment)	2007	37.7999992370605
Unemployment with tertiary education (% of total unemployment)	2007	19.8999996185303
Unemployment with tertiary education, female (% of female unemployment)	2007	20.8999996185303
Unemployment with tertiary education, male (% of male unemployment)	2007	19.0
Unemployment, female (% of female labor force)	2007	8.5
Unemployment, female (% of female labor force) (national estimate)	2007	8.60000038146973
Unemployment, male (% of male labor force)	2007	7.5
Unemployment, male (% of male labor force) (national estimate)	2007	7.5
Unemployment, total (% of total labor force)	2007	8.0
Unemployment, total (% of total labor force) (national estimate)	2007	8.0
Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	2007	19.8999996185303
Unemployment, youth female (% of female labor force ages 15-24) (national estimate)	2007	20.1000003814697
Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	2007	18.1000003814697
Unemployment, youth male (% of male labor force ages 15-24) (national estimate)	2007	18.2999992370605
Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	2007	18.8999996185303
Unemployment, youth total (% of total labor force ages 15-24) (national estimate)	2007	19.1000003814697
Urban population	2007	49690037.0
Urban population (% of total)	2007	77.621
Urban population growth (annual %)	2007	0.933554508406443
Vulnerable employment, female (% of female employment)	2007	5.09999990463257
Vulnerable employment, male (% of male employment)	2007	7.900000095367429
Vulnerable employment, total (% of total employment)	2007	6.599999904632571
Wage and salaried workers, female (% of females employed)	2007	92.599998474121
Wage and salaried workers, total (% of total employed)	2007	89.0
Wage and salary workers, male (% of males employed)	2007	85.8000030517578
Water productivity, total (constant 2005 US$ GDP per cubic meter of total freshwater withdrawal)	2007	73.0325936044553
Wholesale price index (2010 = 100)	2007	97.85
Adjusted net enrolment rate, primary, both sexes (%)	2008	99.2332000732422
Adjusted net enrolment rate, primary, female (%)	2008	99.4251022338867
Adjusted net enrolment rate, primary, male (%)	2008	99.0504837036133
Adjusted net national income (annual % growth)	2008	-0.632989250312804
Adjusted net national income (constant 2005 US$)	2008	1960577148218.98
Adjusted net national income (current US$)	2008	2484104567807.76
Adjusted net national income per capita (annual % growth)	2008	-1.1867603366239299
Adjusted net national income per capita (constant 2005 US$)	2008	30455.572081937098
Adjusted net national income per capita (current US$)	2008	38588.0381155439
Adjusted net savings, excluding particulate emission damage (% of GNI)	2008	10.968088949914598
Adjusted net savings, excluding particulate emission damage (current US$)	2008	327493974337.712
Adjusted savings: carbon dioxide damage (% of GNI)	2008	0.11234455068684102
Adjusted savings: carbon dioxide damage (current US$)	2008	3354473470.04825
Adjusted savings: consumption of fixed capital (% of GNI)	2008	16.7800713503545
Adjusted savings: consumption of fixed capital (current US$)	2008	501032794435.965
Adjusted savings: education expenditure (% of GNI)	2008	5.1
